"","SoortMisdrijf","SoortMisdrijf_label","WijkenEnBuurten","WijkenEnBuurten_label","Perioden","Perioden_Date","Perioden_freq","Perioden_label","GeregistreerdeMisdrijven_1","Gemeentenaam_2","SoortRegio_3"
"8162","0.0.0 ","Totaal misdrijven","BU04201402","Zwaagdijk-Oost Bedrijventerrein","2023JJ00",2023-01-01,"Y","2023",29,"Medemblik                     ","Buurt   "
"8163","0.0.0 ","Totaal misdrijven","BU04201403","Zwaagdijk-Oost Buitengebied","2023JJ00",2023-01-01,"Y","2023",36,"Medemblik                     ","Buurt   "
"8164","0.0.0 ","Totaal misdrijven","BU04201501","Wervershoof Centrum","2023JJ00",2023-01-01,"Y","2023",88,"Medemblik                     ","Buurt   "
"8165","0.0.0 ","Totaal misdrijven","BU04201502","Wervershoof Oost","2023JJ00",2023-01-01,"Y","2023",34,"Medemblik                     ","Buurt   "
"8166","0.0.0 ","Totaal misdrijven","BU04201503","Wervershoof West","2023JJ00",2023-01-01,"Y","2023",10,"Medemblik                     ","Buurt   "
"8167","0.0.0 ","Totaal misdrijven","BU04201504","Wervershoof Vooroever","2023JJ00",2023-01-01,"Y","2023",4,"Medemblik                     ","Buurt   "
"8168","0.0.0 ","Totaal misdrijven","BU04201505","Wervershoof Buitengebied","2023JJ00",2023-01-01,"Y","2023",10,"Medemblik                     ","Buurt   "
"8169","0.0.0 ","Totaal misdrijven","BU04201506","Wervershoof Onderdijk","2023JJ00",2023-01-01,"Y","2023",23,"Medemblik                     ","Buurt   "
"8170","0.0.0 ","Totaal misdrijven","BU04201507","Wervershoof Onderdijk Aan de Vliet","2023JJ00",2023-01-01,"Y","2023",4,"Medemblik                     ","Buurt   "
"8171","0.0.0 ","Totaal misdrijven","BU04201508","Wervershoof Onderdijk Buitengebied","2023JJ00",2023-01-01,"Y","2023",1,"Medemblik                     ","Buurt   "
"8172","0.0.0 ","Totaal misdrijven","BU04201601","Andijk Centrum","2023JJ00",2023-01-01,"Y","2023",70,"Medemblik                     ","Buurt   "
"8173","0.0.0 ","Totaal misdrijven","BU04201602","Andijk Oost","2023JJ00",2023-01-01,"Y","2023",8,"Medemblik                     ","Buurt   "
"8174","0.0.0 ","Totaal misdrijven","BU04201603","Andijk Midden","2023JJ00",2023-01-01,"Y","2023",22,"Medemblik                     ","Buurt   "
"8175","0.0.0 ","Totaal misdrijven","BU04201604","Andijk Zuid","2023JJ00",2023-01-01,"Y","2023",40,"Medemblik                     ","Buurt   "
"8176","0.0.0 ","Totaal misdrijven","BU04201605","Andijk Bangert","2023JJ00",2023-01-01,"Y","2023",11,"Medemblik                     ","Buurt   "
"8177","0.0.0 ","Totaal misdrijven","BU04201606","Andijk Grootslag en IJsselhof","2023JJ00",2023-01-01,"Y","2023",9,"Medemblik                     ","Buurt   "
"8178","0.0.0 ","Totaal misdrijven","BU04201607","Andijk Vooroever","2023JJ00",2023-01-01,"Y","2023",4,"Medemblik                     ","Buurt   "
"8179","0.0.0 ","Totaal misdrijven","BU04201608","Andijk Bedrijventerrein","2023JJ00",2023-01-01,"Y","2023",2,"Medemblik                     ","Buurt   "
"8180","0.0.0 ","Totaal misdrijven","BU04201609","Andijk Waterzuivering","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"8181","0.0.0 ","Totaal misdrijven","BU04201610","Andijk Buitengebied","2023JJ00",2023-01-01,"Y","2023",28,"Medemblik                     ","Buurt   "
"8182","0.0.0 ","Totaal misdrijven","BU09380000","Meerssen","2023JJ00",2023-01-01,"Y","2023",254,"Meerssen                      ","Buurt   "
"8183","0.0.0 ","Totaal misdrijven","BU09380001","Rothem","2023JJ00",2023-01-01,"Y","2023",50,"Meerssen                      ","Buurt   "
"8184","0.0.0 ","Totaal misdrijven","BU09380002","Weert","2023JJ00",2023-01-01,"Y","2023",15,"Meerssen                      ","Buurt   "
"8185","0.0.0 ","Totaal misdrijven","BU09380003","Raar","2023JJ00",2023-01-01,"Y","2023",5,"Meerssen                      ","Buurt   "
"8186","0.0.0 ","Totaal misdrijven","BU09380009","Verspreide huizen","2023JJ00",2023-01-01,"Y","2023",16,"Meerssen                      ","Buurt   "
"8187","0.0.0 ","Totaal misdrijven","BU09380100","Ulestraten","2023JJ00",2023-01-01,"Y","2023",50,"Meerssen                      ","Buurt   "
"8188","0.0.0 ","Totaal misdrijven","BU09380109","Verspreide huizen","2023JJ00",2023-01-01,"Y","2023",18,"Meerssen                      ","Buurt   "
"8189","0.0.0 ","Totaal misdrijven","BU09380200","Bunde","2023JJ00",2023-01-01,"Y","2023",130,"Meerssen                      ","Buurt   "
"8190","0.0.0 ","Totaal misdrijven","BU09380201","Kasen","2023JJ00",2023-01-01,"Y","2023",7,"Meerssen                      ","Buurt   "
"8191","0.0.0 ","Totaal misdrijven","BU09380202","Geulle","2023JJ00",2023-01-01,"Y","2023",3,"Meerssen                      ","Buurt   "
"8192","0.0.0 ","Totaal misdrijven","BU09380203","Hussenberg met Snijdersberg","2023JJ00",2023-01-01,"Y","2023",10,"Meerssen                      ","Buurt   "
"8193","0.0.0 ","Totaal misdrijven","BU09380204","Hulsen-Oostbroek","2023JJ00",2023-01-01,"Y","2023",13,"Meerssen                      ","Buurt   "
"8194","0.0.0 ","Totaal misdrijven","BU09380205","Moorveld","2023JJ00",2023-01-01,"Y","2023",2,"Meerssen                      ","Buurt   "
"8195","0.0.0 ","Totaal misdrijven","BU09380206","Brommelen-Westbroek","2023JJ00",2023-01-01,"Y","2023",6,"Meerssen                      ","Buurt   "
"8196","0.0.0 ","Totaal misdrijven","BU19480101","Boerdonk","2023JJ00",2023-01-01,"Y","2023",36,"Meierijstad                   ","Buurt   "
"8197","0.0.0 ","Totaal misdrijven","BU19480102","Bolst","2023JJ00",2023-01-01,"Y","2023",15,"Meierijstad                   ","Buurt   "
"8198","0.0.0 ","Totaal misdrijven","BU19480103","Buitengebied Boerdonk","2023JJ00",2023-01-01,"Y","2023",6,"Meierijstad                   ","Buurt   "
"8199","0.0.0 ","Totaal misdrijven","BU19480104","Buitengebied Erp","2023JJ00",2023-01-01,"Y","2023",5,"Meierijstad                   ","Buurt   "
"8200","0.0.0 ","Totaal misdrijven","BU19480105","Buitengebied Geregt","2023JJ00",2023-01-01,"Y","2023",4,"Meierijstad                   ","Buurt   "
"8201","0.0.0 ","Totaal misdrijven","BU19480106","Buitengebied Hurkske en Hoek","2023JJ00",2023-01-01,"Y","2023",8,"Meierijstad                   ","Buurt   "
"8202","0.0.0 ","Totaal misdrijven","BU19480107","Buitengebied Keldonk","2023JJ00",2023-01-01,"Y","2023",81,"Meierijstad                   ","Buurt   "
"8203","0.0.0 ","Totaal misdrijven","BU19480108","Buitengebied Kraanmeer en Veluwe","2023JJ00",2023-01-01,"Y","2023",14,"Meierijstad                   ","Buurt   "
"8204","0.0.0 ","Totaal misdrijven","BU19480109","Empeldonk","2023JJ00",2023-01-01,"Y","2023",6,"Meierijstad                   ","Buurt   "
"8205","0.0.0 ","Totaal misdrijven","BU19480110","Erp Centrum","2023JJ00",2023-01-01,"Y","2023",35,"Meierijstad                   ","Buurt   "
"8206","0.0.0 ","Totaal misdrijven","BU19480111","Erp Zuid","2023JJ00",2023-01-01,"Y","2023",15,"Meierijstad                   ","Buurt   "
"8207","0.0.0 ","Totaal misdrijven","BU19480112","Keldonk","2023JJ00",2023-01-01,"Y","2023",17,"Meierijstad                   ","Buurt   "
"8208","0.0.0 ","Totaal misdrijven","BU19480113","Vlaskamp","2023JJ00",2023-01-01,"Y","2023",6,"Meierijstad                   ","Buurt   "
"8209","0.0.0 ","Totaal misdrijven","BU19480201","Boschweg Noordoost","2023JJ00",2023-01-01,"Y","2023",38,"Meierijstad                   ","Buurt   "
"8210","0.0.0 ","Totaal misdrijven","BU19480202","Boschweg Zuidwest","2023JJ00",2023-01-01,"Y","2023",36,"Meierijstad                   ","Buurt   "
"8211","0.0.0 ","Totaal misdrijven","BU19480203","Buitengebied Elderbroek","2023JJ00",2023-01-01,"Y","2023",9,"Meierijstad                   ","Buurt   "
"8212","0.0.0 ","Totaal misdrijven","BU19480204","Buitengebied Broekkant","2023JJ00",2023-01-01,"Y","2023",28,"Meierijstad                   ","Buurt   "
"8213","0.0.0 ","Totaal misdrijven","BU19480205","Buitengebied Molendijk","2023JJ00",2023-01-01,"Y","2023",137,"Meierijstad                   ","Buurt   "
"8214","0.0.0 ","Totaal misdrijven","BU19480206","Buitengebied Oetelaar","2023JJ00",2023-01-01,"Y","2023",18,"Meierijstad                   ","Buurt   "
"8215","0.0.0 ","Totaal misdrijven","BU19480207","Buitengebied Rooiseheide","2023JJ00",2023-01-01,"Y","2023",14,"Meierijstad                   ","Buurt   "
"8216","0.0.0 ","Totaal misdrijven","BU19480208","Buitengebied Steeg","2023JJ00",2023-01-01,"Y","2023",10,"Meierijstad                   ","Buurt   "
"8217","0.0.0 ","Totaal misdrijven","BU19480209","Buitengebied Vlagheide","2023JJ00",2023-01-01,"Y","2023",13,"Meierijstad                   ","Buurt   "
"8218","0.0.0 ","Totaal misdrijven","BU19480210","De Beemd 1","2023JJ00",2023-01-01,"Y","2023",38,"Meierijstad                   ","Buurt   "
"8219","0.0.0 ","Totaal misdrijven","BU19480211","De Beemd 3","2023JJ00",2023-01-01,"Y","2023",36,"Meierijstad                   ","Buurt   "
"8220","0.0.0 ","Totaal misdrijven","BU19480212","De Borne 1","2023JJ00",2023-01-01,"Y","2023",27,"Meierijstad                   ","Buurt   "
"8221","0.0.0 ","Totaal misdrijven","BU19480213","De Borne 2","2023JJ00",2023-01-01,"Y","2023",2,"Meierijstad                   ","Buurt   "
"8222","0.0.0 ","Totaal misdrijven","BU19480214","Duin 1","2023JJ00",2023-01-01,"Y","2023",20,"Meierijstad                   ","Buurt   "
"8223","0.0.0 ","Totaal misdrijven","BU19480215","Duin 2","2023JJ00",2023-01-01,"Y","2023",4,"Meierijstad                   ","Buurt   "
"8224","0.0.0 ","Totaal misdrijven","BU19480216","Grevekeur","2023JJ00",2023-01-01,"Y","2023",18,"Meierijstad                   ","Buurt   "
"8225","0.0.0 ","Totaal misdrijven","BU19480217","Hoevenbraak","2023JJ00",2023-01-01,"Y","2023",46,"Meierijstad                   ","Buurt   "
"8226","0.0.0 ","Totaal misdrijven","BU19480218","Hopstraat","2023JJ00",2023-01-01,"Y","2023",12,"Meierijstad                   ","Buurt   "
"8227","0.0.0 ","Totaal misdrijven","BU19480219","Hulzebraak","2023JJ00",2023-01-01,"Y","2023",34,"Meierijstad                   ","Buurt   "
"8228","0.0.0 ","Totaal misdrijven","BU19480220","Molendijk","2023JJ00",2023-01-01,"Y","2023",5,"Meierijstad                   ","Buurt   "
"8229","0.0.0 ","Totaal misdrijven","BU19480221","Plein 1","2023JJ00",2023-01-01,"Y","2023",27,"Meierijstad                   ","Buurt   "
"8230","0.0.0 ","Totaal misdrijven","BU19480222","Plein 2","2023JJ00",2023-01-01,"Y","2023",4,"Meierijstad                   ","Buurt   "
"8231","0.0.0 ","Totaal misdrijven","BU19480223","Plein 3","2023JJ00",2023-01-01,"Y","2023",7,"Meierijstad                   ","Buurt   "
"8232","0.0.0 ","Totaal misdrijven","BU19480224","Rooiseheide","2023JJ00",2023-01-01,"Y","2023",13,"Meierijstad                   ","Buurt   "
"8233","0.0.0 ","Totaal misdrijven","BU19480225","Schijndel Centrum 1","2023JJ00",2023-01-01,"Y","2023",43,"Meierijstad                   ","Buurt   "
"8234","0.0.0 ","Totaal misdrijven","BU19480226","Schijndel Centrum 2","2023JJ00",2023-01-01,"Y","2023",122,"Meierijstad                   ","Buurt   "
"8235","0.0.0 ","Totaal misdrijven","BU19480227","Schijndel Centrum 3","2023JJ00",2023-01-01,"Y","2023",17,"Meierijstad                   ","Buurt   "
"8236","0.0.0 ","Totaal misdrijven","BU19480228","Schijndel Centrum 4","2023JJ00",2023-01-01,"Y","2023",8,"Meierijstad                   ","Buurt   "
"8237","0.0.0 ","Totaal misdrijven","BU19480229","Wijbosch","2023JJ00",2023-01-01,"Y","2023",29,"Meierijstad                   ","Buurt   "
"8238","0.0.0 ","Totaal misdrijven","BU19480301","Armenhoef","2023JJ00",2023-01-01,"Y","2023",13,"Meierijstad                   ","Buurt   "
"8239","0.0.0 ","Totaal misdrijven","BU19480302","Boskant","2023JJ00",2023-01-01,"Y","2023",15,"Meierijstad                   ","Buurt   "
"8240","0.0.0 ","Totaal misdrijven","BU19480303","Buitengebied Boskant","2023JJ00",2023-01-01,"Y","2023",20,"Meierijstad                   ","Buurt   "
"8241","0.0.0 ","Totaal misdrijven","BU19480304","Buitengebied Jekschotse Heide en Everse","2023JJ00",2023-01-01,"Y","2023",11,"Meierijstad                   ","Buurt   "
"8242","0.0.0 ","Totaal misdrijven","BU19480305","Buitengebied Nijnsel","2023JJ00",2023-01-01,"Y","2023",7,"Meierijstad                   ","Buurt   "
"8243","0.0.0 ","Totaal misdrijven","BU19480306","Buitengebied Olland","2023JJ00",2023-01-01,"Y","2023",6,"Meierijstad                   ","Buurt   "
"8244","0.0.0 ","Totaal misdrijven","BU19480307","Buitengeb. Rijsingen en Schijndelse Heid","2023JJ00",2023-01-01,"Y","2023",21,"Meierijstad                   ","Buurt   "
"8245","0.0.0 ","Totaal misdrijven","BU19480308","Buitengebied Veerse Heide en Koevering","2023JJ00",2023-01-01,"Y","2023",19,"Meierijstad                   ","Buurt   "
"8246","0.0.0 ","Totaal misdrijven","BU19480309","Buitengebied Vressel en Zwijnsbergen","2023JJ00",2023-01-01,"Y","2023",22,"Meierijstad                   ","Buurt   "
"8247","0.0.0 ","Totaal misdrijven","BU19480310","Cathalijne en Kinderbos","2023JJ00",2023-01-01,"Y","2023",16,"Meierijstad                   ","Buurt   "
"8248","0.0.0 ","Totaal misdrijven","BU19480311","Eerschot","2023JJ00",2023-01-01,"Y","2023",43,"Meierijstad                   ","Buurt   "
"8249","0.0.0 ","Totaal misdrijven","BU19480312","Heikant en Sluitappel","2023JJ00",2023-01-01,"Y","2023",26,"Meierijstad                   ","Buurt   "
"8250","0.0.0 ","Totaal misdrijven","BU19480313","Kienehoef Noord","2023JJ00",2023-01-01,"Y","2023",12,"Meierijstad                   ","Buurt   "
"8251","0.0.0 ","Totaal misdrijven","BU19480314","Kienehoef Zuid","2023JJ00",2023-01-01,"Y","2023",42,"Meierijstad                   ","Buurt   "
"8252","0.0.0 ","Totaal misdrijven","BU19480315","Nijnsel","2023JJ00",2023-01-01,"Y","2023",30,"Meierijstad                   ","Buurt   "
"8253","0.0.0 ","Totaal misdrijven","BU19480316","Olland","2023JJ00",2023-01-01,"Y","2023",6,"Meierijstad                   ","Buurt   "
"8254","0.0.0 ","Totaal misdrijven","BU19480317","Sint-Oedenrode Centrum Noord","2023JJ00",2023-01-01,"Y","2023",94,"Meierijstad                   ","Buurt   "
"8255","0.0.0 ","Totaal misdrijven","BU19480318","Sint-Oedenrode Centrum Zuid","2023JJ00",2023-01-01,"Y","2023",49,"Meierijstad                   ","Buurt   "
"8256","0.0.0 ","Totaal misdrijven","BU19480401","'t Ven Oost","2023JJ00",2023-01-01,"Y","2023",33,"Meierijstad                   ","Buurt   "
"8257","0.0.0 ","Totaal misdrijven","BU19480402","'t Ven West","2023JJ00",2023-01-01,"Y","2023",42,"Meierijstad                   ","Buurt   "
"8258","0.0.0 ","Totaal misdrijven","BU19480403","Amert en Binnenveld","2023JJ00",2023-01-01,"Y","2023",94,"Meierijstad                   ","Buurt   "
"8259","0.0.0 ","Totaal misdrijven","BU19480404","Bloemenwijk","2023JJ00",2023-01-01,"Y","2023",45,"Meierijstad                   ","Buurt   "
"8260","0.0.0 ","Totaal misdrijven","BU19480405","Buitengebied Driehuizen en Hazelberg","2023JJ00",2023-01-01,"Y","2023",9,"Meierijstad                   ","Buurt   "
"8261","0.0.0 ","Totaal misdrijven","BU19480406","Buitengebied Eerde","2023JJ00",2023-01-01,"Y","2023",13,"Meierijstad                   ","Buurt   "
"8262","0.0.0 ","Totaal misdrijven","BU19480407","Buitengebied Heuvel en Havelt","2023JJ00",2023-01-01,"Y","2023",6,"Meierijstad                   ","Buurt   "
"8263","0.0.0 ","Totaal misdrijven","BU19480408","Buitengebied Jekschot","2023JJ00",2023-01-01,"Y","2023",3,"Meierijstad                   ","Buurt   "
"8264","0.0.0 ","Totaal misdrijven","BU19480409","Buitengebied Mariaheide","2023JJ00",2023-01-01,"Y","2023",25,"Meierijstad                   ","Buurt   "
"8265","0.0.0 ","Totaal misdrijven","BU19480410","Buitengebied Sportpark en Dorshout","2023JJ00",2023-01-01,"Y","2023",33,"Meierijstad                   ","Buurt   "
"8266","0.0.0 ","Totaal misdrijven","BU19480411","Buitengebied Zijtaart","2023JJ00",2023-01-01,"Y","2023",9,"Meierijstad                   ","Buurt   "
"8267","0.0.0 ","Totaal misdrijven","BU19480412","Bunderse Hoek Noord","2023JJ00",2023-01-01,"Y","2023",18,"Meierijstad                   ","Buurt   "
"8268","0.0.0 ","Totaal misdrijven","BU19480413","Bunderse Hoek Zuid","2023JJ00",2023-01-01,"Y","2023",36,"Meierijstad                   ","Buurt   "
"8269","0.0.0 ","Totaal misdrijven","BU19480414","Busselbunders","2023JJ00",2023-01-01,"Y","2023",20,"Meierijstad                   ","Buurt   "
"8270","0.0.0 ","Totaal misdrijven","BU19480415","De Scheifelaar","2023JJ00",2023-01-01,"Y","2023",11,"Meierijstad                   ","Buurt   "
"8271","0.0.0 ","Totaal misdrijven","BU19480416","Doornhoek en Kempkens","2023JJ00",2023-01-01,"Y","2023",39,"Meierijstad                   ","Buurt   "
"8272","0.0.0 ","Totaal misdrijven","BU19480417","Dubbelen","2023JJ00",2023-01-01,"Y","2023",66,"Meierijstad                   ","Buurt   "
"8273","0.0.0 ","Totaal misdrijven","BU19480418","Eerde","2023JJ00",2023-01-01,"Y","2023",16,"Meierijstad                   ","Buurt   "
"8274","0.0.0 ","Totaal misdrijven","BU19480419","Erpseweg Zuid","2023JJ00",2023-01-01,"Y","2023",42,"Meierijstad                   ","Buurt   "
"8275","0.0.0 ","Totaal misdrijven","BU19480420","Heibunders","2023JJ00",2023-01-01,"Y","2023",16,"Meierijstad                   ","Buurt   "
"8276","0.0.0 ","Totaal misdrijven","BU19480421","Hoogeinde","2023JJ00",2023-01-01,"Y","2023",56,"Meierijstad                   ","Buurt   "
"8277","0.0.0 ","Totaal misdrijven","BU19480422","Koolenkampen en Iepenlaan","2023JJ00",2023-01-01,"Y","2023",23,"Meierijstad                   ","Buurt   "
"8278","0.0.0 ","Totaal misdrijven","BU19480423","Laarbunders","2023JJ00",2023-01-01,"Y","2023",58,"Meierijstad                   ","Buurt   "
"8279","0.0.0 ","Totaal misdrijven","BU19480424","Leest","2023JJ00",2023-01-01,"Y","2023",27,"Meierijstad                   ","Buurt   "
"8280","0.0.0 ","Totaal misdrijven","BU19480425","Leest Noord","2023JJ00",2023-01-01,"Y","2023",23,"Meierijstad                   ","Buurt   "
"8281","0.0.0 ","Totaal misdrijven","BU19480426","Mariaheide","2023JJ00",2023-01-01,"Y","2023",16,"Meierijstad                   ","Buurt   "
"8282","0.0.0 ","Totaal misdrijven","BU19480427","Oranjewijk en Dorsveld","2023JJ00",2023-01-01,"Y","2023",49,"Meierijstad                   ","Buurt   "
"8283","0.0.0 ","Totaal misdrijven","BU19480428","Oude ontginning","2023JJ00",2023-01-01,"Y","2023",12,"Meierijstad                   ","Buurt   "
"8284","0.0.0 ","Totaal misdrijven","BU19480429","Veghel Centrum","2023JJ00",2023-01-01,"Y","2023",284,"Meierijstad                   ","Buurt   "
"8285","0.0.0 ","Totaal misdrijven","BU19480430","Veghel Zuid 1","2023JJ00",2023-01-01,"Y","2023",29,"Meierijstad                   ","Buurt   "
"8286","0.0.0 ","Totaal misdrijven","BU19480431","Veghel Zuid 2","2023JJ00",2023-01-01,"Y","2023",70,"Meierijstad                   ","Buurt   "
"8287","0.0.0 ","Totaal misdrijven","BU19480432","Vijverwijk","2023JJ00",2023-01-01,"Y","2023",12,"Meierijstad                   ","Buurt   "
"8288","0.0.0 ","Totaal misdrijven","BU19480433","Zijtaart","2023JJ00",2023-01-01,"Y","2023",13,"Meierijstad                   ","Buurt   "
"8289","0.0.0 ","Totaal misdrijven","BU01190000","Historisch Centrum","2023JJ00",2023-01-01,"Y","2023",255,"Meppel                        ","Buurt   "
